Disable,Group,SubTestName,SubSubTestName,Function,Input,Output,Timeout,Policy,LowerLimit,UpperLimit,Units,Condition,StopOnFail,Notes
,OPAMP1,ADC_READ,@OPAMP1_VOUT_ADC_Eload_100mA,common.adcRead,[[[scanned_sn]]],,15000,,850,1100,mV,,,BMT
,OPAMP1,MEASURE,@OPAMP1_VOUT_FIXTURE_Eload_100mA,common.measureVoltageDMM,"{'ch':'ch1', 'netName':'VOLT_MEAS_MUX_SEL_TP56_25_OPAMP1_VOUT', 'count':20}",,50000,,850,1100,mV,,,DMM Module
,OPAMP1,CMD_READ,@OPAMP1_VOUT_CMD,common.adcReadRaw,[[[scanned_sn]]],,50000,,850,1100,mV,,,BMT
,OPAMP1,ELOAD_DISABLE,CH0_0MA,common.rpc_call,"{'func':'mixdevice.disableEload', 'args':[0]}",,5000,,--PASS--,--PASS--,,,,ELOAD Module
,OPAMP1,RELAY_DISCONNECT,RELAY_DISCONNECT_ELOAD_SEL_SW_ELOAD_POGO_R,common.rpc_call,"{'func':'mixdevice.relay', 'args':['ELOAD_SEL_SW_ELOAD_POGO_R', 'DISCONNECT']}",,5000,,--PASS--,--PASS--,,,,
,OPAMP1,delay,delay5s,common.delay,5000,,5000,,--PASS--,--PASS--,,,,

,OPAMP2,ADC_READ,@OPAMP2_VOUT_ADC_WITHOUT_ELOAD,common.adcRead,[[[scanned_sn]]],,15000,,300,500,mV,,,BMT
,OPAMP2,MEASURE,@OPAMP2_VOUT_FIXTURE_WITHOUT_ELOAD,common.measureVoltageDMM,"{'ch':'ch1', 'netName':'VOLT_MEAS_MUX_SEL_TP55_28_OPAMP2_VOUT', 'count':10}",,5000,,300,500,mV,,,DMM Module
,OPAMP2,RELAY_CONNECT,ELOAD_SEL_SW_ELOAD_POGO_L,common.rpc_call,"{'func':'mixdevice.relay', 'args':['ELOAD_SEL_SW_ELOAD_POGO_L']}",,5000,,--PASS--,--PASS--,,,,
,OPAMP2,ELOAD_ENABLE,CH1_100MA,common.rpc_call,"{'func':'mixdevice.enableEload', 'args':[1, 100]}",,5000,,--PASS--,--PASS--,,,,ELOAD Module
,OPAMP2,delay,delay3s,common.delay,3000,,5000,,--PASS--,--PASS--,,,,
,OPAMP2,MEASURE_CURRENT,@OPAMP2_FIXTURE_MEASURE_ELOAD_100mA,common.measureEload,"{'ch':1, 'count':30}",,15000,,96,104,mA,,,ELOAD Module
,OPAMP2,ADC_READ,@OPAMP2_VOUT_ADC_Eload_100mA,common.adcRead,[[[scanned_sn]]],,15000,,850,1100,mV,,,BMT
,OPAMP2,MEASURE,@OPAMP2_VOUT_FIXTURE_Eload_100mA,common.measureVoltageDMM,"{'ch':'ch1', 'netName':'VOLT_MEAS_MUX_SEL_TP55_28_OPAMP2_VOUT', 'count':20}",,50000,,850,1100,mV,,,DMM Module
,OPAMP2,CMD_READ,@OPAMP2_VOUT_CMD,common.adcReadRaw,[[[scanned_sn]]],,50000,,850,1100,mV,,,BMT

,OPAMP2,ELOAD_DISABLE,CH1_0MA,common.rpc_call,"{'func':'mixdevice.disableEload', 'args':[1]}",,5000,,--PASS--,--PASS--,,,,
,OPAMP2,RELAY_CONNECT,RELAY_DISCONNECT_ELOAD_SEL_SW_ELOAD_POGO_L,common.rpc_call,"{'func':'mixdevice.relay', 'args':['ELOAD_SEL_SW_ELOAD_POGO_L', 'DISCONNECT']}",,5000,,--PASS--,--PASS--,,,,

,WRITE_STATION_FLAG,POWER,POWER_CYCLE,common.powerCycle,,,15000,,--PASS--,--PASS--,,,,
,WRITE_STATION_FLAG,GET,TEST_INFO,common.get_testResult,[[[result]]],[[TEST_RESULT]],5000,,,,,,,
,WRITE_STATION_FLAG,RUN_BMT,@Write_test_station_flag,common.writeStationFlag,"{'testResult':[[[TEST_RESULT]]], 'cmd_args': [[[scanned_sn]]]}",,5000,,Station2Status=Pass,Station2Status=Pass,,,,BMT
,READ_STATION_FLAG,RUN_BMT,@Read_test_station_flag,common.run_bmt_cmd,"{'cmd_key':'READ_TEST_STATION_FLAG', 'cmd_args': [[[scanned_sn]]], 'parse_pattern':'Station1Status=Pass (\w+\=\w+)'}",,5000,,Station2Status=Pass,Station2Status=Pass,,,,BMT

,SHIP_MODE,POWER,@Ship mode,common.enterShipMode,[[[scanned_sn]]],,15000,,--PASS--,--PASS--,,,,
,SHIP_MODE,delay,@Disconnect_USB_Delay_2000ms,common.delay,2000,,5000,,--PASS--,--PASS--,,,,
,SHIP_MODE,RELAY_DISCONNECT,@Disconnect_USB_SEL_SW,common.rpc_call,"{'func':'mixdevice.relay', 'args':['USB_SEL_SW', 'DISCONNECT']}",,5000,,--PASS--,--PASS--,,,,
,SHIP_MODE,delay,delay5s,common.delay,5000,,5000,,--PASS--,--PASS--,,,,
,SHIP_MODE,MEASURE_CURRENT,@Ship_mode_Battery_Current,common.rpc_call,"{'func':'mixdevice.measureCurrentByOdin', 'args':['battery', '1ma']}",,5000,,0.2,0.5,mA,,,PSU Module
,SHIP_MODE,RELAY_DISCONNECT,RELAY_DISCONNECT_PP24V_TO_MAGNET,common.rpc_call,"{'func':'mixdevice.relay', 'args':['PP24V_TO_MAGNET', 'DISCONNECT']}",,5000,,--PASS--,--PASS--,,,,

,TEARDOWN,reset,@DUT_Power_OFF,common.rpc_call,"{'func':'mixdevice.reset', 'args':[]}",,5000,,--PASS--,--PASS--,,,,
