Disable,Group,SubTestName,SubSubTestName,Function,Input,Output,Timeout,Policy,LowerLimit,UpperLimit,Units,Condition,StopOnFail,Notes
,PCM_TEST,UVP,delay200ms_1,common.delay,200,,5000,,,,,,,
,PCM_TEST,UVP,VOLTAGE_MEASURE_1,common.rpc_call,"{'func':'mixdevice.voltage_measure', 'args':[]}",,5000,,-3,3,mV,,,
,PCM_TEST,UVP,CHARGE_ENABLE_1,common.rpc_call,"{'func':'mixdevice.chargeEnable', 'args':[2500, 10]}",,5000,,,,,,,
,PCM_TEST,UVP,delay2000ms_1,common.delay,2000,,5000,,,,,,,
,PCM_TEST,UVP,VOLTAGE_MEASURE_2,common.rpc_call,"{'func':'mixdevice.voltage_measure', 'args':[]}",,5000,,97,103,mV,,,
,PCM_TEST,UVP,resetAll,common.rpc_call,"{'func':'mixdevice.reset', 'args':[]}",,5000,,,,,,,


,PCM_TEST,PS,CONNECT_TIA_TO_CELL,common.rpc_call,"{'func':'mixdevice.relay', 'args':['TIA_TO_CELL']}",,5000,,,,,,,
,PCM_TEST,PS,CONNECT_PSU_BATT_TO_S1S2,common.rpc_call,"{'func':'mixdevice.relay', 'args':['PSU_BATT_TO_S1S2']}",,5000,,,,,,,
,PCM_TEST,PS,CONNECT_QCC_BAT_STB_TO_GND,common.rpc_call,"{'func':'mixdevice.relay', 'args':['QCC_BAT_STB_TO_GND']}",,5000,,,,,,,
,PCM_TEST,PS,CONNECT_CCS_P_TO_DUT_MUX_SEL_DUT_GND_SNS,common.rpc_call,"{'func':'mixdevice.relay', 'args':['CCS_P_TO_DUT_MUX_SEL_DUT_GND_SNS']}",,5000,,,,,,,
,PCM_TEST,PS,CONNECT_CCS_N_TO_GND_MUX_SEL_DUT_CELL_NEG_SNS,common.rpc_call,"{'func':'mixdevice.relay', 'args':['CCS_N_TO_GND_MUX_SEL_DUT_CELL_NEG_SNS']}",,5000,,,,,,,
,PCM_TEST,PS,CHARGE_ENABLE_1,common.rpc_call,"{'func':'mixdevice.chargeEnable', 'args':[3800, 100]}",,5000,,,,,,,
,PCM_TEST,PS,BATTERY_ENABLE_1,common.rpc_call,"{'func':'mixdevice.batteryEnable', 'args':[100, 1]}",,5000,,,,,,,
,PCM_TEST,PS,delay200ms_1,common.delay,200,,5000,,,,,,,
,PCM_TEST,PS,VOLTAGE_MEASURE_1,common.rpc_call,"{'func':'mixdevice.voltage_measure', 'args':[]}",,5000,,-3,3,mV,,,
,PCM_TEST,PS,CONNECT_QCC_BAT_STB_TO_1V8,common.rpc_call,"{'func':'mixdevice.relay', 'args':['QCC_BAT_STB_TO_1V8']}",,5000,,,,,,,
,PCM_TEST,PS,delay2000ms_1,common.delay,2000,,5000,,,,,,,
